ligand_id	barrier_energy	original_line
PV-005720067796	28.437	PV-005720067796 28.437
PV-005720588614	29.993	PV-005720588614 29.993
PV-005720588615	28.766	PV-005720588615 28.766
PV-005720588616	29.072	PV-005720588616 29.072
PV-005720735797	30.822	PV-005720735797 30.822
PV-005721126249	29.775	PV-005721126249 29.775
PV-005721438304	31.01	PV-005721438304 31.010
PV-005722441288	30.479	PV-005722441288 30.479
PV-005723062085	28.164	PV-005723062085 28.164
PV-005723222753	30.899	PV-005723222753 30.899
PV-005723252584	31.196	PV-005723252584 31.196
PV-005723252585	26.722	PV-005723252585 26.722
PV-005723252586	30.335	PV-005723252586 30.335
PV-005723331264	32.452	PV-005723331264 32.452
PV-005723502373	28.714	PV-005723502373 28.714
PV-005723990249	29.936	PV-005723990249 29.936
PV-005724059816	28.906	PV-005724059816 28.906
PV-005724059817	31.176	PV-005724059817 31.176
PV-005724473016	28.912	PV-005724473016 28.912
PV-005724473017	31.951	PV-005724473017 31.951
PV-005724821731	31.389	PV-005724821731 31.389
PV-005725662816	26.645	PV-005725662816 26.645
PV-005726573806	29.127	PV-005726573806 29.127
PV-005726711389	29.993	PV-005726711389 29.993
PV-005726732797	31.414	PV-005726732797 31.414
PV-005726898682	28.082	PV-005726898682 28.082
PV-005726943341	25.972	PV-005726943341 25.972
PV-005726943342	30.831	PV-005726943342 30.831
PV-005727178474	26.246	PV-005727178474 26.246
PV-005727279802	29.424	PV-005727279802 29.424
PV-005727458467	30.483	PV-005727458467 30.483
PV-005727798859	30.047	PV-005727798859 30.047
PV-005728021759	27.405	PV-005728021759 27.405
PV-005728186084	29.251	PV-005728186084 29.251
PV-005728351293	28.615	PV-005728351293 28.615
PV-005728351294	31.755	PV-005728351294 31.755
PV-005728351295	28.676	PV-005728351295 28.676
PV-005728504570	27.463	PV-005728504570 27.463
PV-005728550525	29.515	PV-005728550525 29.515
PV-005728550526	25.806	PV-005728550526 25.806
PV-005728807340	28.962	PV-005728807340 28.962
PV-005728807341	29.198	PV-005728807341 29.198
PV-005728807342	31.789	PV-005728807342 31.789
PV-005729736647	25.275	PV-005729736647 25.275
PV-005729736648	30.742	PV-005729736648 30.742
PV-005729844360	29.479	PV-005729844360 29.479
PV-005730092262	29.441	PV-005730092262 29.441
PV-005730139795	27.156	PV-005730139795 27.156
PV-005730427887	28.914	PV-005730427887 28.914
PV-005730661416	27.072	PV-005730661416 27.072
PV-005730856720	28.341	PV-005730856720 28.341
PV-005731216549	28.472	PV-005731216549 28.472
PV-005731815314	29.724	PV-005731815314 29.724
PV-005732010840	26.847	PV-005732010840 26.847
PV-005732046113	30.889	PV-005732046113 30.889
PV-005732655266	29.604	PV-005732655266 29.604
PV-005734025411	29.555	PV-005734025411 29.555
PV-005734025412	30.676	PV-005734025412 30.676
PV-005734183229	26.873	PV-005734183229 26.873
PV-005734398235	29.801	PV-005734398235 29.801
PV-005734799910	31.122	PV-005734799910 31.122
PV-005734799911	30.408	PV-005734799911 30.408
PV-005735565845	27.214	PV-005735565845 27.214
PV-005735892973	25.747	PV-005735892973 25.747
PV-005736955625	29.568	PV-005736955625 29.568
PV-005737025773	30.187	PV-005737025773 30.187
PV-005737147065	28.271	PV-005737147065 28.271
PV-005737162979	25.981	PV-005737162979 25.981
PV-005737379959	27.373	PV-005737379959 27.373
PV-005738170309	29.543	PV-005738170309 29.543
PV-005738376926	30.213	PV-005738376926 30.213
PV-005738761912	29.299	PV-005738761912 29.299
PV-005738888166	27.9	PV-005738888166 27.900
PV-005739063966	29.112	PV-005739063966 29.112
PV-005739565446	29.79	PV-005739565446 29.790
PV-005739565447	29.472	PV-005739565447 29.472
PV-005739644680	27.76	PV-005739644680 27.760
PV-005740050965	28.543	PV-005740050965 28.543
PV-005740109556	29.131	PV-005740109556 29.131
PV-005740152317	25.622	PV-005740152317 25.622
PV-005740314162	30.35	PV-005740314162 30.350
PV-005740314163	28.523	PV-005740314163 28.523
PV-005740314164	28.506	PV-005740314164 28.506
PV-005740542570	27.119	PV-005740542570 27.119
PV-005740823489	26.647	PV-005740823489 26.647
PV-005740930087	31.484	PV-005740930087 31.484
PV-005741655594	31.24	PV-005741655594 31.240
PV-005742093496	28.814	PV-005742093496 28.814
PV-005742313043	29.399	PV-005742313043 29.399
PV-005742874102	27.855	PV-005742874102 27.855
PV-005743592007	29.843	PV-005743592007 29.843
PV-005745687779	30.617	PV-005745687779 30.617
PV-005745980456	30.574	PV-005745980456 30.574
PV-005746162647	29.005	PV-005746162647 29.005
PV-005747059500	26.452	PV-005747059500 26.452
PV-005747139733	30.874	PV-005747139733 30.874
PV-005747322043	26.258	PV-005747322043 26.258
PV-005747373445	31.269	PV-005747373445 31.269
PV-005747719903	29.06	PV-005747719903 29.060
PV-005747855995	29.546	PV-005747855995 29.546
PV-005747892367	29.285	PV-005747892367 29.285
PV-005747956823	27.281	PV-005747956823 27.281
PV-005748042541	26.986	PV-005748042541 26.986
PV-005748190402	30.619	PV-005748190402 30.619
PV-005748190403	29.09	PV-005748190403 29.090
PV-005748190404	30.435	PV-005748190404 30.435
PV-005748394253	31.523	PV-005748394253 31.523
PV-005748445970	31.428	PV-005748445970 31.428
PV-005748743916	28.113	PV-005748743916 28.113
PV-005749631445	26.011	PV-005749631445 26.011
PV-005749720141	31.655	PV-005749720141 31.655
PV-005749737757	26.037	PV-005749737757 26.037
PV-005749737758	29.175	PV-005749737758 29.175
PV-005749737759	29.442	PV-005749737759 29.442
PV-005749853900	30.486	PV-005749853900 30.486
PV-005751021700	29.355	PV-005751021700 29.355
PV-005751278847	30.023	PV-005751278847 30.023
PV-005751621361	26.36	PV-005751621361 26.360
PV-005752368072	29.734	PV-005752368072 29.734
PV-005752518202	30.605	PV-005752518202 30.605
PV-005753022296	29.199	PV-005753022296 29.199
PV-005753411083	29.088	PV-005753411083 29.088
PV-005753818986	26.903	PV-005753818986 26.903
PV-005754590193	27.152	PV-005754590193 27.152
PV-005754742241	26.954	PV-005754742241 26.954
PV-005754934556	30.898	PV-005754934556 30.898
PV-005756029299	28.371	PV-005756029299 28.371
PV-005756077341	27.993	PV-005756077341 27.993
PV-005756642247	28.088	PV-005756642247 28.088
PV-005757260310	25.88	PV-005757260310 25.880
PV-005757473546	25.696	PV-005757473546 25.696
PV-005757922842	28.539	PV-005757922842 28.539
PV-005758258901	29.348	PV-005758258901 29.348
PV-005758443451	30.356	PV-005758443451 30.356
PV-005758443452	30.854	PV-005758443452 30.854
PV-005758543751	30.89	PV-005758543751 30.890
PV-005758543752	30.157	PV-005758543752 30.157
PV-005758543753	26.008	PV-005758543753 26.008
PV-005758562279	29.138	PV-005758562279 29.138
PV-005758786455	27.529	PV-005758786455 27.529
PV-005759435236	29.908	PV-005759435236 29.908
PV-005759524149	31.103	PV-005759524149 31.103
PV-005759751013	26.938	PV-005759751013 26.938
PV-005759861605	29.13	PV-005759861605 29.130
PV-005760028072	27.976	PV-005760028072 27.976
PV-005760082590	29.643	PV-005760082590 29.643
PV-005760212766	29.631	PV-005760212766 29.631
PV-005760420680	25.857	PV-005760420680 25.857
PV-005760901903	31.483	PV-005760901903 31.483
PV-005761087495	26.463	PV-005761087495 26.463
PV-005761137605	30.782	PV-005761137605 30.782
PV-005761137606	30.731	PV-005761137606 30.731
PV-005761989804	28.857	PV-005761989804 28.857
PV-005762340763	28.978	PV-005762340763 28.978
PV-005762563135	30.029	PV-005762563135 30.029
PV-005762910751	31.153	PV-005762910751 31.153
PV-005763641291	29.657	PV-005763641291 29.657
PV-005763975119	25.893	PV-005763975119 25.893
PV-005764320617	29.501	PV-005764320617 29.501
PV-005764463594	31.287	PV-005764463594 31.287
PV-005764620720	28.737	PV-005764620720 28.737
PV-005765631356	28.313	PV-005765631356 28.313
PV-005765631357	26.361	PV-005765631357 26.361
PV-005765631358	30.565	PV-005765631358 30.565
PV-005766033025	32.207	PV-005766033025 32.207
PV-005766033026	27.564	PV-005766033026 27.564
PV-005766155526	28.998	PV-005766155526 28.998
PV-005767147557	31.054	PV-005767147557 31.054
PV-005767147558	29.322	PV-005767147558 29.322
PV-005767147559	27.21	PV-005767147559 27.210
PV-005768190399	27.494	PV-005768190399 27.494
PV-005768371091	27.522	PV-005768371091 27.522
PV-005768405239	31.454	PV-005768405239 31.454
PV-005768513151	28.837	PV-005768513151 28.837
PV-005768584249	29.182	PV-005768584249 29.182
PV-005768699645	26.813	PV-005768699645 26.813
PV-005768853728	25.435	PV-005768853728 25.435
PV-005768911750	26.574	PV-005768911750 26.574
PV-005769060308	29.838	PV-005769060308 29.838
PV-005769818455	29.434	PV-005769818455 29.434
PV-005769946968	30.658	PV-005769946968 30.658
PV-005770342802	26.862	PV-005770342802 26.862
PV-005770342803	27.622	PV-005770342803 27.622
PV-005770377434	31.452	PV-005770377434 31.452
PV-005770377435	29.012	PV-005770377435 29.012
PV-005770377436	27.907	PV-005770377436 27.907
PV-005770807104	27.435	PV-005770807104 27.435
PV-005770894455	30.183	PV-005770894455 30.183
PV-005771139946	29.68	PV-005771139946 29.680
PV-005771446379	29.838	PV-005771446379 29.838
PV-005771567112	29.367	PV-005771567112 29.367
PV-005771567113	31.839	PV-005771567113 31.839
PV-005771567114	29.797	PV-005771567114 29.797
PV-005771720595	26.363	PV-005771720595 26.363
PV-005771811384	30.854	PV-005771811384 30.854
PV-005771811385	28.863	PV-005771811385 28.863
PV-005771811386	31.155	PV-005771811386 31.155
PV-005772310038	29.964	PV-005772310038 29.964
PV-005772468819	28.493	PV-005772468819 28.493
PV-005772468820	30.134	PV-005772468820 30.134
PV-005772468821	29.44	PV-005772468821 29.440
PV-005772494464	31.726	PV-005772494464 31.726
PV-005772721620	29.247	PV-005772721620 29.247
PV-005772800823	26.781	PV-005772800823 26.781
PV-005772828191	26.21	PV-005772828191 26.210
PV-005772843893	31.704	PV-005772843893 31.704
PV-005773083267	31.737	PV-005773083267 31.737
PV-005773187409	25.856	PV-005773187409 25.856
PV-005773688663	29.704	PV-005773688663 29.704
PV-005773725574	28.73	PV-005773725574 28.730
PV-005773915949	29.837	PV-005773915949 29.837
PV-005774683388	27.647	PV-005774683388 27.647
PV-005775018699	29.653	PV-005775018699 29.653
PV-005775154047	30.715	PV-005775154047 30.715
PV-005775211351	31.041	PV-005775211351 31.041
PV-005775216769	25.802	PV-005775216769 25.802
PV-005775674852	31.145	PV-005775674852 31.145
PV-005775705219	30.447	PV-005775705219 30.447
PV-005775830384	26.63	PV-005775830384 26.630
PV-005775940351	32.337	PV-005775940351 32.337
PV-005776656207	29.972	PV-005776656207 29.972
PV-005776656208	26.016	PV-005776656208 26.016
PV-005777566678	26.987	PV-005777566678 26.987
PV-005777566679	28.673	PV-005777566679 28.673
PV-005777728263	31.406	PV-005777728263 31.406
PV-005777786056	31.411	PV-005777786056 31.411
PV-005777837942	25.842	PV-005777837942 25.842
PV-005778027712	28.967	PV-005778027712 28.967
PV-005778623564	30.792	PV-005778623564 30.792
PV-005778697767	30.574	PV-005778697767 30.574
PV-005778936699	29.514	PV-005778936699 29.514
PV-005779492478	25.999	PV-005779492478 25.999
PV-005779671591	30.486	PV-005779671591 30.486
PV-005780271498	30.746	PV-005780271498 30.746
PV-005780493109	26.088	PV-005780493109 26.088
PV-005780623768	26.748	PV-005780623768 26.748
PV-005780623769	26.511	PV-005780623769 26.511
PV-005780730691	26.812	PV-005780730691 26.812
PV-005780781302	26.17	PV-005780781302 26.170
PV-005780792638	31.6	PV-005780792638 31.600
PV-005781064771	31.185	PV-005781064771 31.185
PV-005781116802	26.327	PV-005781116802 26.327
PV-005781124327	29.768	PV-005781124327 29.768
PV-005781155243	26.187	PV-005781155243 26.187
PV-005781223537	28.614	PV-005781223537 28.614
PV-005781739480	28.446	PV-005781739480 28.446
PV-005781996015	29.504	PV-005781996015 29.504
PV-005782021036	30.137	PV-005782021036 30.137
PV-005783401105	27.534	PV-005783401105 27.534
PV-005783440335	26.862	PV-005783440335 26.862
PV-005783767054	31.495	PV-005783767054 31.495
PV-005784246000	31.084	PV-005784246000 31.084
PV-005784404931	27.729	PV-005784404931 27.729
PV-005784769901	30.628	PV-005784769901 30.628
PV-005785424873	30.874	PV-005785424873 30.874
PV-005785774109	29.559	PV-005785774109 29.559
PV-005785774110	25.478	PV-005785774110 25.478
PV-005785988357	28.605	PV-005785988357 28.605
PV-005786581162	29.092	PV-005786581162 29.092
PV-005786581163	28.363	PV-005786581163 28.363
PV-005786581164	28.891	PV-005786581164 28.891
PV-005786708263	28.188	PV-005786708263 28.188
PV-005786708264	29.061	PV-005786708264 29.061
PV-005786708265	27.717	PV-005786708265 27.717
PV-005786809116	30.874	PV-005786809116 30.874
PV-005786859946	26.396	PV-005786859946 26.396
PV-005786859947	31.328	PV-005786859947 31.328
PV-005786859948	32.042	PV-005786859948 32.042
PV-005787643010	29.15	PV-005787643010 29.150
PV-005787643011	30.57	PV-005787643011 30.570
PV-005787643012	26.662	PV-005787643012 26.662
PV-005788198483	28.391	PV-005788198483 28.391
PV-005788198484	27.941	PV-005788198484 27.941
PV-005788198485	29.558	PV-005788198485 29.558
PV-005789527526	30.709	PV-005789527526 30.709
PV-005789527527	31.478	PV-005789527527 31.478
PV-005789815957	29.576	PV-005789815957 29.576
PV-005790152328	29.071	PV-005790152328 29.071
PV-005790152329	29.964	PV-005790152329 29.964
PV-005790253586	29.067	PV-005790253586 29.067
PV-005790262393	30.875	PV-005790262393 30.875
PV-005790262394	27.652	PV-005790262394 27.652
PV-005790262395	29.449	PV-005790262395 29.449
PV-005791533522	30.077	PV-005791533522 30.077
PV-005791547723	25.5	PV-005791547723 25.500
PV-005791975997	31.512	PV-005791975997 31.512
PV-005792723138	29.683	PV-005792723138 29.683
PV-005793077125	27.112	PV-005793077125 27.112
PV-005793122646	28.351	PV-005793122646 28.351
PV-005793412069	31.146	PV-005793412069 31.146
PV-005793412070	29.426	PV-005793412070 29.426
PV-005793505346	30.156	PV-005793505346 30.156
PV-005793505347	29.114	PV-005793505347 29.114
PV-005793505348	30.749	PV-005793505348 30.749
PV-005793855101	26.878	PV-005793855101 26.878
PV-005793911631	28.618	PV-005793911631 28.618
PV-005793911632	29.412	PV-005793911632 29.412
PV-005793911633	26.63	PV-005793911633 26.630
PV-005794818034	29.966	PV-005794818034 29.966
PV-005794999932	28.102	PV-005794999932 28.102
PV-005796253983	29.012	PV-005796253983 29.012
PV-005796323882	26.665	PV-005796323882 26.665
PV-005796347426	32.679	PV-005796347426 32.679
PV-005796464052	30.622	PV-005796464052 30.622
PV-005796474963	26.222	PV-005796474963 26.222
PV-005796758881	28.824	PV-005796758881 28.824
PV-005797065569	26.226	PV-005797065569 26.226
PV-005797574366	31.237	PV-005797574366 31.237
PV-005797574367	29.875	PV-005797574367 29.875
PV-005797574368	30.005	PV-005797574368 30.005
PV-005797935242	26.339	PV-005797935242 26.339
PV-005798264681	28.653	PV-005798264681 28.653
PV-005798276817	28.152	PV-005798276817 28.152
PV-005798552986	27.713	PV-005798552986 27.713
PV-005798572995	30.569	PV-005798572995 30.569
PV-005798653028	29.194	PV-005798653028 29.194
PV-005798653029	31.146	PV-005798653029 31.146
PV-005798653030	28.856	PV-005798653030 28.856
PV-005799285349	26.001	PV-005799285349 26.001
PV-005799339145	31.037	PV-005799339145 31.037
PV-005799478398	29.856	PV-005799478398 29.856
PV-005799478399	27.367	PV-005799478399 27.367
PV-005799937236	30.507	PV-005799937236 30.507
PV-005800033467	29.898	PV-005800033467 29.898
PV-005800169958	30.392	PV-005800169958 30.392
PV-005800495317	25.96	PV-005800495317 25.960
PV-005800634296	28.615	PV-005800634296 28.615
PV-005800944073	31.349	PV-005800944073 31.349
PV-005800944074	26.286	PV-005800944074 26.286
PV-005801209562	25.321	PV-005801209562 25.321
PV-005801366596	27.504	PV-005801366596 27.504
PV-005801639564	25.836	PV-005801639564 25.836
PV-005801639565	29.714	PV-005801639565 29.714
PV-005801639566	26.465	PV-005801639566 26.465
PV-005801737790	27.732	PV-005801737790 27.732
PV-005802275057	29.387	PV-005802275057 29.387
PV-005802275058	30.46	PV-005802275058 30.460
PV-005802486695	30.35	PV-005802486695 30.350
PV-005802808689	30.929	PV-005802808689 30.929
PV-005802808690	30.104	PV-005802808690 30.104
PV-005802808691	27.933	PV-005802808691 27.933
PV-005803300920	27.563	PV-005803300920 27.563
PV-005803470847	26.585	PV-005803470847 26.585
PV-005803470848	26.388	PV-005803470848 26.388
PV-005803470849	29.522	PV-005803470849 29.522
PV-005804341477	26.016	PV-005804341477 26.016
PV-005804349440	27.082	PV-005804349440 27.082
PV-005804349441	29.281	PV-005804349441 29.281
PV-005804403321	28.723	PV-005804403321 28.723
PV-005804574463	28.898	PV-005804574463 28.898
PV-005804610443	27.686	PV-005804610443 27.686
PV-005804610444	28.889	PV-005804610444 28.889
PV-005804610445	26.973	PV-005804610445 26.973
PV-005804634147	32.176	PV-005804634147 32.176
PV-005805208356	29.384	PV-005805208356 29.384
PV-005805655472	29.943	PV-005805655472 29.943
PV-005806166432	29.66	PV-005806166432 29.660
PV-005806220567	30.664	PV-005806220567 30.664
PV-005806222688	31.189	PV-005806222688 31.189
PV-005806222689	29.664	PV-005806222689 29.664
PV-005806222690	27.546	PV-005806222690 27.546
PV-005806320805	30.457	PV-005806320805 30.457
PV-005806712197	29.407	PV-005806712197 29.407
PV-005807311089	29.694	PV-005807311089 29.694
PV-005807627974	29.88	PV-005807627974 29.880
PV-005808432822	27.159	PV-005808432822 27.159
PV-005808432823	26.607	PV-005808432823 26.607
PV-005808432824	26.991	PV-005808432824 26.991
PV-005808535527	32.329	PV-005808535527 32.329
PV-005808701648	30.675	PV-005808701648 30.675
PV-005808701649	28.973	PV-005808701649 28.973
PV-005808898660	30.632	PV-005808898660 30.632
PV-005809358853	30.146	PV-005809358853 30.146
PV-005809358854	25.847	PV-005809358854 25.847
PV-005809358855	27.615	PV-005809358855 27.615
PV-005809702910	29.778	PV-005809702910 29.778
PV-005810983852	30.087	PV-005810983852 30.087
PV-005811287836	25.477	PV-005811287836 25.477
PV-005811362273	30.035	PV-005811362273 30.035
PV-005811906514	29.322	PV-005811906514 29.322
PV-005811925151	29.1	PV-005811925151 29.100
PV-005812288767	27.17	PV-005812288767 27.170
PV-005812407370	31.687	PV-005812407370 31.687
PV-005813034811	30.44	PV-005813034811 30.440
PV-005813161900	31.91	PV-005813161900 31.910
PV-005813577569	30.584	PV-005813577569 30.584
PV-005813899828	30.819	PV-005813899828 30.819
PV-005814189135	29.903	PV-005814189135 29.903
PV-005815101720	30.342	PV-005815101720 30.342
PV-005815228557	25.915	PV-005815228557 25.915
PV-005815384082	30.841	PV-005815384082 30.841
PV-005815384083	26.623	PV-005815384083 26.623
PV-005815396730	28.907	PV-005815396730 28.907
PV-005815552895	31.23	PV-005815552895 31.230
PV-005815634834	27.944	PV-005815634834 27.944
PV-005816436238	30.336	PV-005816436238 30.336
PV-005816832382	28.297	PV-005816832382 28.297
PV-005816855015	29.589	PV-005816855015 29.589
PV-005817277398	28.329	PV-005817277398 28.329
